"","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.response_0","Answer.responseValue_0","Answer.responseSide_0","Answer.langCondition_0","Answer.objCondition_0","Answer.word_0","Answer.criticalSimple_0","Answer.criticalComplicated_0","Answer.response_1","Answer.responseValue_1","Answer.responseSide_1","Answer.langCondition_1","Answer.objCondition_1","Answer.word_1","Answer.criticalSimple_1","Answer.criticalComplicated_1","Answer.response_2","Answer.responseValue_2","Answer.responseSide_2","Answer.langCondition_2","Answer.objCondition_2","Answer.word_2","Answer.criticalSimple_2","Answer.criticalComplicated_2","Answer.response_3","Answer.responseValue_3","Answer.responseSide_3","Answer.langCondition_3","Answer.objCondition_3","Answer.word_3","Answer.criticalSimple_3","Answer.criticalComplicated_3","Answer.response_4","Answer.responseValue_4","Answer.responseSide_4","Answer.langCondition_4","Answer.objCondition_4","Answer.word_4","Answer.criticalSimple_4","Answer.criticalComplicated_4","Answer.response_5","Answer.responseValue_5","Answer.responseSide_5","Answer.langCondition_5","Answer.objCondition_5","Answer.word_5","Answer.criticalSimple_5","Answer.criticalComplicated_5","Answer.about","Answer.comment","workerids"
"118","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3HVVDCPGTESEJO3ZZB6VCU4D3ZKYTR","Submitted","Fri Sep 26 18:38:27 PDT 2014","Thu Sep 11 18:37:19 PDT 2014","Thu Sep 11 18:38:27 PDT 2014",NA,NA,NA,NA,NA,"""5-8""","""complex""","""left""","""one""","""1-5""","""bax""","""1-6""","""5-8""","""5-5""","""complex""","""left""","""five""","""1-5""","""gamitimotud""","""1-2""","""5-5""","""1-8""","""simple""","""left""","""five""","""1-5""","""gopaninupum""","""1-8""","""5-6""","""1-3""","""simple""","""right""","""three""","""1-5""","""pimukig""","""1-3""","""5-7""","""5-3""","""complex""","""right""","""three""","""1-5""","""todonad""","""1-7""","""5-3""","""5-2""","""complex""","""left""","""one""","""1-5""","""nop""","""1-1""","""5-2""","""word and shape association?""","""n/a""","118"
"119","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3C6FJU71TQTTJ1IOZGW5HQQFMDRYUI","Submitted","Fri Sep 26 18:38:58 PDT 2014","Thu Sep 11 18:38:12 PDT 2014","Thu Sep 11 18:38:58 PDT 2014",NA,NA,NA,NA,NA,"""5-2""","""complex""","""right""","""one""","""1-5""","""tib""","""1-1""","""5-2""","""5-5""","""complex""","""right""","""five""","""1-5""","""nabukigubax""","""1-3""","""5-5""","""5-6""","""complex""","""left""","""three""","""1-5""","""gamigir""","""1-8""","""5-6""","""5-4""","""complex""","""right""","""three""","""1-5""","""dunumog""","""1-7""","""5-4""","""1-5""","""simple""","""right""","""one""","""1-5""","""pim""","""1-5""","""5-1""","""5-8""","""complex""","""right""","""five""","""1-5""","""pumudanidop""","""1-4""","""5-8""","""Whether complex words refer to complex objects and vice versa""","""I'm awesome""","119"
"120","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3NQL1CS15R8TWG7O466ADCSY0K0YV7","Submitted","Fri Sep 26 18:39:21 PDT 2014","Thu Sep 11 18:38:48 PDT 2014","Thu Sep 11 18:39:21 PDT 2014",NA,NA,NA,NA,NA,"""5-3""","""complex""","""left""","""one""","""1-5""","""gan""","""1-1""","""5-3""","""5-5""","""complex""","""right""","""five""","""1-5""","""babudatimup""","""1-8""","""5-5""","""5-4""","""complex""","""right""","""five""","""1-5""","""nokumitopag""","""1-2""","""5-4""","""5-6""","""complex""","""left""","""three""","""1-5""","""kigigup""","""1-3""","""5-6""","""5-2""","""complex""","""left""","""three""","""1-5""","""nutunad""","""1-5""","""5-2""","""1-6""","""simple""","""left""","""one""","""1-5""","""mog""","""1-6""","""5-7""","""names and shapes""","""""","120"
"121","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","34S6N1K2ZVJ4EG55G20G43ZTJQMHL9","Submitted","Fri Sep 26 18:39:28 PDT 2014","Thu Sep 11 18:38:32 PDT 2014","Thu Sep 11 18:39:28 PDT 2014",NA,NA,NA,NA,NA,"""5-4""","""complex""","""left""","""one""","""1-5""","""bup""","""1-6""","""5-4""","""1-7""","""simple""","""left""","""five""","""1-5""","""pakipupidop""","""1-7""","""5-6""","""5-5""","""complex""","""left""","""one""","""1-5""","""gir""","""1-1""","""5-5""","""5-2""","""complex""","""right""","""three""","""1-5""","""gakutib""","""1-5""","""5-2""","""5-7""","""complex""","""right""","""five""","""1-5""","""nagututomog""","""1-8""","""5-7""","""5-3""","""complex""","""left""","""three""","""1-5""","""dunumig""","""1-2""","""5-3""","""Someone's interpretation on what words mesn""","""""","121"
"122","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3S06PH7KSR4ACTWZ1WZ7T3BHTSO1DE","Submitted","Fri Sep 26 18:39:32 PDT 2014","Thu Sep 11 18:38:31 PDT 2014","Thu Sep 11 18:39:32 PDT 2014",NA,NA,NA,NA,NA,"""5-3""","""complex""","""left""","""five""","""1-5""","""gonanimutob""","""1-8""","""5-3""","""1-4""","""simple""","""right""","""one""","""1-5""","""pum""","""1-4""","""5-1""","""5-6""","""complex""","""left""","""three""","""1-5""","""mobinur""","""1-2""","""5-6""","""5-5""","""complex""","""left""","""five""","""1-5""","""dakutudupag""","""1-7""","""5-5""","""1-6""","""simple""","""right""","""one""","""1-5""","""bup""","""1-6""","""5-2""","""1-5""","""simple""","""left""","""three""","""1-5""","""tikigup""","""1-5""","""5-4""","""Small words are more commonly used for less structured things?""","""""","122"
"123","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3L4PIM1GQTG139Q7VM10CF3VFEORY8","Submitted","Fri Sep 26 18:39:40 PDT 2014","Thu Sep 11 18:38:38 PDT 2014","Thu Sep 11 18:39:40 PDT 2014",NA,NA,NA,NA,NA,"""5-4""","""complex""","""left""","""five""","""1-5""","""patidabakig""","""1-5""","""5-4""","""1-7""","""simple""","""left""","""one""","""1-5""","""kug""","""1-7""","""5-2""","""5-7""","""complex""","""left""","""three""","""1-5""","""bunadop""","""1-8""","""5-7""","""5-6""","""complex""","""left""","""five""","""1-5""","""dugigapigup""","""1-2""","""5-6""","""5-1""","""complex""","""right""","""three""","""1-5""","""momibip""","""1-4""","""5-1""","""1-6""","""simple""","""right""","""one""","""1-5""","""mup""","""1-6""","""5-5""","""A survey about words and their meanings.""","""no""","123"
"124","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","37UEWGM5HT84D3F4JXURYSSL8TER19","Submitted","Fri Sep 26 18:39:42 PDT 2014","Thu Sep 11 18:37:38 PDT 2014","Thu Sep 11 18:39:42 PDT 2014",NA,NA,NA,NA,NA,"""5-7""","""complex""","""left""","""five""","""1-5""","""papitubamog""","""1-1""","""5-7""","""5-6""","""complex""","""left""","""three""","""1-5""","""kunukig""","""1-8""","""5-6""","""1-3""","""simple""","""left""","""three""","""1-5""","""ninagog""","""1-3""","""5-1""","""5-2""","""complex""","""right""","""five""","""1-5""","""togabubigup""","""1-7""","""5-2""","""1-5""","""simple""","""left""","""one""","""1-5""","""gir""","""1-5""","""5-4""","""1-2""","""simple""","""left""","""one""","""1-5""","""pum""","""1-2""","""5-3""","""What people thought words were.""","""Interesting!""","124"
"125","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3D3VGR7TA0F0N6TJ618AML7I6DSR31","Submitted","Fri Sep 26 18:39:52 PDT 2014","Thu Sep 11 18:38:32 PDT 2014","Thu Sep 11 18:39:52 PDT 2014",NA,NA,NA,NA,NA,"""5-1""","""complex""","""right""","""five""","""1-5""","""bakubutomog""","""1-6""","""5-1""","""1-3""","""simple""","""left""","""three""","""1-5""","""mupigir""","""1-3""","""5-2""","""1-1""","""simple""","""right""","""one""","""1-5""","""nad""","""1-1""","""5-3""","""1-8""","""simple""","""right""","""three""","""1-5""","""donopum""","""1-8""","""5-7""","""5-5""","""complex""","""right""","""five""","""1-5""","""migokinitud""","""1-4""","""5-5""","""1-7""","""simple""","""left""","""one""","""1-5""","""nur""","""1-7""","""5-6""","""How people assign meaning to objects.""","""I enjoyed this,""","125"
"126","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3VELCLL3GKJ7ADAVS2UXH3E25541FP","Submitted","Fri Sep 26 18:39:52 PDT 2014","Thu Sep 11 18:39:07 PDT 2014","Thu Sep 11 18:39:52 PDT 2014",NA,NA,NA,NA,NA,"""5-6""","""complex""","""left""","""three""","""1-5""","""nutukug""","""1-3""","""5-6""","""5-2""","""complex""","""left""","""five""","""1-5""","""babudodudax""","""1-5""","""5-2""","""5-7""","""complex""","""left""","""five""","""1-5""","""natogugotib""","""1-1""","""5-7""","""5-3""","""complex""","""left""","""one""","""1-5""","""bip""","""1-7""","""5-3""","""5-5""","""complex""","""left""","""three""","""1-5""","""kimunid""","""1-4""","""5-5""","""5-1""","""complex""","""right""","""one""","""1-5""","""mig""","""1-2""","""5-1""","""associating sounds with shapes""","""""","126"
"127","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3EJPLAJKEMG8MG2SZK0LFRL1PLE6ZG","Submitted","Fri Sep 26 18:40:00 PDT 2014","Thu Sep 11 18:37:47 PDT 2014","Thu Sep 11 18:40:00 PDT 2014",NA,NA,NA,NA,NA,"""5-7""","""complex""","""left""","""five""","""1-5""","""gobumomikig""","""1-1""","""5-7""","""5-6""","""complex""","""right""","""three""","""1-5""","""pitidop""","""1-7""","""5-6""","""5-4""","""complex""","""left""","""one""","""1-5""","""nur""","""1-2""","""5-4""","""5-2""","""complex""","""left""","""five""","""1-5""","""baninadugir""","""1-6""","""5-2""","""5-3""","""complex""","""left""","""three""","""1-5""","""pudagan""","""1-8""","""5-3""","""5-1""","""complex""","""left""","""one""","""1-5""","""tud""","""1-4""","""5-1""","""OBJECTS  THAT DON'T HAVE A NAME""","""""","127"
"128","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3MYYFCXHJ37UGC39Q4JHXMLHI4E4G4","Submitted","Fri Sep 26 18:40:21 PDT 2014","Thu Sep 11 18:39:11 PDT 2014","Thu Sep 11 18:40:21 PDT 2014",NA,NA,NA,NA,NA,"""1-7""","""simple""","""right""","""one""","""1-5""","""mig""","""1-7""","""5-8""","""5-1""","""complex""","""left""","""five""","""1-5""","""paninubagir""","""1-4""","""5-1""","""5-4""","""complex""","""left""","""five""","""1-5""","""dudonagupum""","""1-1""","""5-4""","""5-5""","""complex""","""left""","""three""","""1-5""","""pitukug""","""1-6""","""5-5""","""1-3""","""simple""","""right""","""one""","""1-5""","""bup""","""1-3""","""5-2""","""5-6""","""complex""","""left""","""three""","""1-5""","""timunop""","""1-2""","""5-6""","""How we visualize language.""","""No.""","128"
"129","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3SKEMFQBZ3501ZMUSYU9CQTFR7RK8U","Submitted","Fri Sep 26 18:40:23 PDT 2014","Thu Sep 11 18:39:08 PDT 2014","Thu Sep 11 18:40:23 PDT 2014",NA,NA,NA,NA,NA,"""5-2""","""complex""","""right""","""three""","""1-5""","""gotugup""","""1-6""","""5-2""","""5-1""","""complex""","""left""","""five""","""1-5""","""bagitidanid""","""1-8""","""5-1""","""5-4""","""complex""","""left""","""one""","""1-5""","""nad""","""1-5""","""5-4""","""5-3""","""complex""","""left""","""three""","""1-5""","""mopatob""","""1-1""","""5-3""","""5-6""","""complex""","""right""","""one""","""1-5""","""nop""","""1-4""","""5-6""","""5-5""","""complex""","""left""","""five""","""1-5""","""kubidumigan""","""1-7""","""5-5""","""Associating unfamiliar words with shapes.""","""no thanks.""","129"
"130","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3OONKJ5DKCJ2TO5GT26CA90PJILOBG","Submitted","Fri Sep 26 18:40:30 PDT 2014","Thu Sep 11 18:39:43 PDT 2014","Thu Sep 11 18:40:30 PDT 2014",NA,NA,NA,NA,NA,"""5-3""","""complex""","""left""","""one""","""1-5""","""dop""","""1-1""","""5-3""","""1-4""","""simple""","""right""","""three""","""1-5""","""mopanad""","""1-4""","""5-1""","""5-6""","""complex""","""left""","""five""","""1-5""","""gotodanokig""","""1-2""","""5-6""","""5-8""","""complex""","""right""","""three""","""1-5""","""bipupim""","""1-3""","""5-8""","""1-7""","""simple""","""left""","""one""","""1-5""","""kug""","""1-7""","""5-5""","""5-2""","""complex""","""left""","""five""","""1-5""","""bununigatib""","""1-8""","""5-2""","""No idea :)""","""""","130"
"131","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","392CY0QWG1R8C394GSJKIYYXXH64IW","Submitted","Fri Sep 26 18:40:41 PDT 2014","Thu Sep 11 18:39:57 PDT 2014","Thu Sep 11 18:40:41 PDT 2014",NA,NA,NA,NA,NA,"""5-4""","""complex""","""right""","""five""","""1-5""","""danokibumup""","""1-1""","""5-4""","""1-3""","""simple""","""left""","""three""","""1-5""","""mibigog""","""1-3""","""5-7""","""1-2""","""simple""","""right""","""five""","""1-5""","""tukupanupim""","""1-2""","""5-3""","""1-6""","""simple""","""left""","""three""","""1-5""","""gamobax""","""1-6""","""5-2""","""5-5""","""complex""","""left""","""one""","""1-5""","""tib""","""1-8""","""5-5""","""5-6""","""complex""","""right""","""one""","""1-5""","""nid""","""1-5""","""5-6""","""Objetcs""","""None ""","131"
"132","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3VD82FOHKQOL3TXM7227LT6713LOCN","Submitted","Fri Sep 26 18:40:42 PDT 2014","Thu Sep 11 18:39:48 PDT 2014","Thu Sep 11 18:40:42 PDT 2014",NA,NA,NA,NA,NA,"""1-7""","""simple""","""right""","""one""","""1-5""","""bup""","""1-7""","""5-2""","""1-3""","""simple""","""left""","""three""","""1-5""","""bibakug""","""1-3""","""5-8""","""1-4""","""simple""","""left""","""three""","""1-5""","""tigotud""","""1-4""","""5-6""","""1-1""","""simple""","""right""","""five""","""1-5""","""todamonigup""","""1-1""","""5-5""","""1-8""","""simple""","""right""","""one""","""1-5""","""dop""","""1-8""","""5-1""","""1-6""","""simple""","""left""","""five""","""1-5""","""kipupapidut""","""1-6""","""5-3""","""How we associate words and objects""","""""","132"
"133","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3TGOYF991XMC2SYJPFZGE5K2QPHUUH","Submitted","Fri Sep 26 18:40:42 PDT 2014","Thu Sep 11 18:40:02 PDT 2014","Thu Sep 11 18:40:42 PDT 2014",NA,NA,NA,NA,NA,"""5-7""","""complex""","""left""","""three""","""1-5""","""kumugup""","""1-2""","""5-7""","""5-2""","""complex""","""right""","""five""","""1-5""","""babitidotob""","""1-4""","""5-2""","""1-5""","""simple""","""left""","""one""","""1-5""","""gir""","""1-5""","""5-3""","""1-8""","""simple""","""left""","""three""","""1-5""","""dunugan""","""1-8""","""5-4""","""5-5""","""complex""","""left""","""one""","""1-5""","""pim""","""1-6""","""5-5""","""5-1""","""complex""","""left""","""five""","""1-5""","""panadanotud""","""1-7""","""5-1""","""I have no idea""","""Nope""","133"
"134","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3F6KKYWMNB1DQ03O6JX5QAOKWTTND8","Submitted","Fri Sep 26 18:41:06 PDT 2014","Thu Sep 11 18:40:38 PDT 2014","Thu Sep 11 18:41:06 PDT 2014",NA,NA,NA,NA,NA,"""5-6""","""complex""","""left""","""three""","""1-5""","""dopumog""","""1-1""","""5-6""","""1-7""","""simple""","""right""","""five""","""1-5""","""ninapadutib""","""1-7""","""5-8""","""1-3""","""simple""","""right""","""three""","""1-5""","""mubimig""","""1-3""","""5-4""","""1-8""","""simple""","""left""","""one""","""1-5""","""pim""","""1-8""","""5-2""","""1-4""","""simple""","""right""","""one""","""1-5""","""tob""","""1-4""","""5-5""","""1-2""","""simple""","""right""","""five""","""1-5""","""gabununogog""","""1-2""","""5-7""","""foreign words""","""""","134"
"135","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3QL2OFSM96I3L8XA6N2U6462BTHNC8","Submitted","Fri Sep 26 18:41:14 PDT 2014","Thu Sep 11 18:39:42 PDT 2014","Thu Sep 11 18:41:14 PDT 2014",NA,NA,NA,NA,NA,"""5-7""","""complex""","""right""","""five""","""1-5""","""donubipabup""","""1-6""","""5-7""","""1-3""","""simple""","""left""","""five""","""1-5""","""monatunobax""","""1-3""","""5-5""","""5-4""","""complex""","""left""","""three""","""1-5""","""gimimup""","""1-2""","""5-4""","""1-7""","""simple""","""right""","""one""","""1-5""","""tob""","""1-7""","""5-2""","""5-1""","""complex""","""right""","""one""","""1-5""","""gup""","""1-5""","""5-1""","""5-8""","""complex""","""left""","""three""","""1-5""","""kupunid""","""1-1""","""5-8""","""NOT SURE""","""NO""","135"
"136","34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","31R230RZ7QOSODE1HO7PNM4Y3938LC","What does this word mean? (less than 3 mins)","Short 3-minute word game.","experiment, psychology, game, words, language","$0.20","Thu Sep 11 16:15:56 PDT 2014",200,0,0,0,"Reviewable","NotReviewed","1 alien-artifacts",600,1296000,"Thu Sep 18 16:15:56 PDT 2014","http://requester.mturk.com/mturk/manageHIT?HITId=34KYK9TV2R8E4WZFAHIJ5UF3WH9BS5","3COPXFW7XBCL7RLBEFWKYCO5GHRPKJ","Submitted","Fri Sep 26 18:41:14 PDT 2014","Thu Sep 11 18:39:54 PDT 2014","Thu Sep 11 18:41:14 PDT 2014",NA,NA,NA,NA,NA,"""5-5""","""complex""","""right""","""one""","""1-5""","""dop""","""1-2""","""5-5""","""5-1""","""complex""","""right""","""five""","""1-5""","""mugobagukig""","""1-3""","""5-1""","""5-4""","""complex""","""left""","""five""","""1-5""","""mototimipum""","""1-6""","""5-4""","""5-7""","""complex""","""right""","""three""","""1-5""","""dupapim""","""1-8""","""5-7""","""1-1""","""simple""","""left""","""one""","""1-5""","""gan""","""1-1""","""5-8""","""5-6""","""complex""","""left""","""three""","""1-5""","""kunibup""","""1-7""","""5-6""","""Initial impressions of objects based on fictional words""","""Fun survey, thanks for the HIT""","136"
